transaction_id,from_account,to_account,amount_inr,timestamp,payment_mode,remarks
TXN0003880,1001002602,1001001694,3964,2025-01-14 20:35:02,RTGS,Transaction
TXN0003881,1001002026,1001002369,913,2023-10-12 11:48:10,RTGS,Transaction
TXN0003882,1001002332,1001001948,9520,2025-05-31 19:05:12,UPI,Transaction
TXN0003883,1001001644,1001001746,4496,2024-07-10 21:30:55,NEFT,Transaction
TXN0003884,1001002629,1001001160,3561,2024-08-30 09:02:26,RTGS,Transaction
TXN0003885,1001001696,1001001324,2072,2024-02-22 12:48:59,RTGS,Transaction
TXN0003886,1001002324,1001001029,763,2024-09-27 13:46:12,IMPS,Transaction
TXN0003887,1001002863,1001002405,419,2025-03-10 17:32:54,RTGS,Transaction
TXN0003888,1001002075,1001002062,4649,2025-04-09 17:56:27,NEFT,Transaction
TXN0003889,1001002123,1001002697,2666,2025-04-27 04:44:18,RTGS,Transaction
TXN0003890,1001001704,1001001970,242,2024-07-19 08:31:51,NEFT,Transaction
TXN0003891,1001002412,1001002846,170,2024-05-03 06:50:47,UPI,Transaction
TXN0003892,1001002230,1001002253,9772,2025-02-10 12:36:41,NEFT,Transaction
TXN0003893,1001002383,1001001664,812,2024-11-28 23:39:04,RTGS,Transaction
TXN0003894,1001001110,1001002699,10006,2024-03-19 06:03:11,UPI,Transaction
TXN0003895,1001002612,1001002864,536,2025-06-18 09:25:26,RTGS,Transaction
TXN0003896,1001002065,1001001293,6041,2024-10-20 14:19:24,IMPS,Transaction
TXN0003897,1001001381,1001002040,42680,2024-02-16 02:25:18,NEFT,Transaction
TXN0003898,1001002819,1001001950,9868,2023-10-31 15:57:12,NEFT,Transaction
TXN0003899,1001001568,1001002382,158,2024-06-27 14:51:54,UPI,Transaction
TXN0003900,1001001316,1001001682,845,2025-05-27 14:05:28,RTGS,Transaction
TXN0003901,1001002461,1001002473,5870,2024-05-02 06:39:24,IMPS,Transaction
TXN0003902,1001001110,1001001510,2848,2025-03-20 02:12:27,UPI,Transaction
TXN0003903,1001001344,1001002325,112,2025-05-07 00:27:58,NEFT,Transaction
TXN0003904,1001002461,1001002126,7874,2024-07-11 18:08:39,RTGS,Transaction
TXN0003905,1001001235,1001002512,34266,2025-05-12 11:53:57,NEFT,Transaction
TXN0003906,1001001753,1001002218,2203,2024-09-02 14:48:51,UPI,Transaction
TXN0003907,1001001675,1001002298,2252,2025-07-29 20:22:20,IMPS,Transaction
TXN0003908,1001001982,1001002477,9041,2024-02-23 08:57:02,UPI,Transaction
TXN0003909,1001001591,1001001120,3823,2024-08-04 18:10:31,IMPS,Transaction
TXN0003910,1001001628,1001001406,411,2025-02-27 19:59:37,RTGS,Transaction
TXN0003911,1001001661,1001001262,2503,2025-08-17 00:48:41,UPI,Transaction
TXN0003912,1001001077,1001001760,39860,2024-04-27 23:23:31,IMPS,Transaction
TXN0003913,1001002138,1001002308,524,2023-12-03 19:23:04,UPI,Transaction
TXN0003914,1001002439,1001002268,6732,2024-12-31 16:14:02,RTGS,Transaction
TXN0003915,1001002158,1001001744,12930,2024-03-03 00:56:02,IMPS,Transaction
TXN0003916,1001002835,1001001080,9166,2025-04-13 08:37:51,UPI,Transaction
TXN0003917,1001001299,1001002196,1822,2024-07-04 17:51:32,RTGS,Transaction
TXN0003918,1001001222,1001001995,31284,2025-06-12 20:40:27,RTGS,Transaction
TXN0003919,1001001815,1001002682,370,2024-02-07 21:04:33,UPI,Transaction
TXN0003920,1001001200,1001001463,19435,2024-05-17 13:39:28,IMPS,Transaction
TXN0003921,1001001326,1001001032,3487,2024-12-25 01:01:39,IMPS,Transaction
TXN0003922,1001002570,1001002176,368,2025-08-26 14:52:14,NEFT,Transaction
TXN0003923,1001002750,1001001283,6122,2025-06-04 01:36:37,UPI,Transaction
TXN0003924,1001002186,1001002666,811,2024-01-19 10:06:39,IMPS,Transaction
TXN0003925,1001002774,1001002074,682,2025-07-21 18:11:29,UPI,Transaction
TXN0003926,1001001017,1001002777,9112,2024-01-18 06:43:58,NEFT,Transaction
TXN0003927,1001002121,1001001321,7927,2025-08-22 15:28:38,IMPS,Transaction
TXN0003928,1001002416,1001002029,6804,2025-01-22 03:37:01,RTGS,Transaction
TXN0003929,1001002723,1001001563,42440,2024-04-14 10:01:06,IMPS,Transaction
TXN0003930,1001001333,1001001207,7424,2023-10-26 11:00:51,IMPS,Transaction
TXN0003931,1001001678,1001002767,8098,2024-10-10 04:36:47,RTGS,Transaction
TXN0003932,1001001986,1001002247,230,2024-10-30 20:30:34,UPI,Transaction
TXN0003933,1001002431,1001002853,29219,2025-07-22 00:18:33,IMPS,Transaction
TXN0003934,1001001318,1001002784,525,2023-11-25 04:12:13,IMPS,Transaction
TXN0003935,1001002411,1001002345,24115,2024-01-26 15:47:08,IMPS,Transaction
TXN0003936,1001001159,1001002302,289,2025-07-05 22:05:28,RTGS,Transaction
TXN0003937,1001001836,1001001545,7705,2023-12-10 01:31:28,IMPS,Transaction
TXN0003938,1001002116,1001002880,280,2025-02-17 05:24:17,UPI,Transaction
TXN0003939,1001001653,1001002502,33852,2024-07-27 14:37:06,NEFT,Transaction
TXN0003940,1001001252,1001002012,4801,2024-01-18 23:00:03,RTGS,Transaction
TXN0003941,1001002445,1001002557,5586,2025-05-31 22:30:34,NEFT,Transaction
TXN0003942,1001001133,1001001630,255,2024-07-31 17:02:27,IMPS,Transaction
TXN0003943,1001002123,1001001853,4438,2024-02-19 19:24:58,NEFT,Transaction
TXN0003944,1001001648,1001001705,635,2024-12-05 06:36:20,NEFT,Transaction
TXN0003945,1001001740,1001002450,1487,2024-06-04 20:33:19,IMPS,Transaction
TXN0003946,1001001826,1001001453,5589,2025-06-13 03:58:19,UPI,Transaction
TXN0003947,1001001200,1001001240,8199,2025-07-08 12:18:44,UPI,Transaction
TXN0003948,1001002246,1001001598,421,2024-11-15 14:10:31,NEFT,Transaction
TXN0003949,1001002473,1001001278,7580,2025-07-02 19:00:51,UPI,Transaction
TXN0003950,1001002432,1001002138,5335,2023-10-20 10:08:10,RTGS,Transaction
TXN0003951,1001002229,1001002087,18569,2023-11-01 18:41:47,RTGS,Transaction
TXN0003952,1001001961,1001001984,6431,2024-01-30 17:33:33,NEFT,Transaction
TXN0003953,1001002906,1001002037,33756,2023-11-10 21:39:57,IMPS,Transaction
TXN0003954,1001001897,1001002515,257,2025-05-04 06:51:02,IMPS,Transaction
TXN0003955,1001001893,1001001045,18706,2024-04-15 11:14:01,IMPS,Transaction
TXN0003956,1001001656,1001001266,176,2024-08-01 09:06:41,UPI,Transaction
TXN0003957,1001001136,1001001412,815,2024-01-17 07:51:39,NEFT,Transaction
TXN0003958,1001001870,1001002030,549,2023-12-26 20:05:59,UPI,Transaction
TXN0003959,1001002071,1001001281,184,2024-07-05 15:06:36,RTGS,Transaction
TXN0003960,1001001003,1001002384,2525,2025-01-04 14:51:22,IMPS,Transaction
TXN0003961,1001002788,1001002222,189,2025-05-15 13:34:28,IMPS,Transaction
TXN0003962,1001001053,1001001867,546,2023-11-22 20:03:08,NEFT,Transaction
TXN0003963,1001002107,1001002651,672,2023-11-05 05:48:26,UPI,Transaction
TXN0003964,1001001621,1001002294,11499,2025-07-27 22:09:51,NEFT,Transaction
TXN0003965,1001001435,1001001558,1719,2024-02-13 12:34:17,RTGS,Transaction
TXN0003966,1001001200,1001001371,456,2025-03-30 15:13:32,RTGS,Transaction
TXN0003967,1001002107,1001001622,521,2023-12-21 20:48:04,NEFT,Transaction
TXN0003968,1001001947,1001001708,139,2023-09-18 19:27:32,UPI,Transaction
TXN0003969,1001002382,1001001508,674,2024-01-19 18:34:15,IMPS,Transaction
TXN0003970,1001001785,1001001948,763,2023-10-14 14:47:46,UPI,Transaction
TXN0003971,1001001869,1001002566,523,2024-12-08 19:35:55,IMPS,Transaction
TXN0003972,1001002228,1001001687,568,2024-11-27 15:07:25,IMPS,Transaction
TXN0003973,1001001864,1001002403,14592,2023-09-29 09:50:29,RTGS,Transaction
TXN0003974,1001002567,1001002666,9151,2023-12-17 22:29:26,UPI,Transaction
TXN0003975,1001001191,1001002711,682,2025-06-05 18:37:01,UPI,Transaction
TXN0003976,1001002781,1001002898,250,2024-04-05 21:43:52,IMPS,Transaction
TXN0003977,1001001271,1001001293,3869,2025-08-05 03:29:30,IMPS,Transaction
TXN0003978,1001002709,1001001807,5566,2024-06-30 11:29:15,UPI,Transaction
TXN0003979,1001002179,1001002663,27118,2024-09-08 17:45:13,IMPS,Transaction
TXN0003980,1001002565,1001002882,4372,2025-04-09 12:28:37,NEFT,Transaction
TXN0003981,1001001523,1001002670,4249,2023-10-13 17:52:26,RTGS,Transaction
TXN0003982,1001002578,1001001925,8441,2023-11-27 17:42:00,UPI,Transaction
TXN0003983,1001002078,1001002088,1358,2024-06-09 04:08:51,IMPS,Transaction
TXN0003984,1001001486,1001001658,6894,2024-03-31 20:24:38,IMPS,Transaction
TXN0003985,1001002157,1001001327,7502,2025-08-11 20:12:33,NEFT,Transaction
TXN0003986,1001001567,1001002338,994,2025-07-28 05:27:42,UPI,Transaction
TXN0003987,1001001118,1001001316,2263,2025-01-30 00:05:14,UPI,Transaction
TXN0003988,1001001065,1001002166,39600,2024-12-06 23:47:48,UPI,Transaction
TXN0003989,1001001192,1001002261,597,2024-04-29 12:08:47,RTGS,Transaction
TXN0003990,1001001401,1001002339,293,2024-12-21 10:04:07,RTGS,Transaction
TXN0003991,1001001330,1001002688,153,2025-03-20 19:07:33,IMPS,Transaction
TXN0003992,1001001245,1001001337,32875,2025-03-15 12:57:30,UPI,Transaction
TXN0003993,1001002543,1001002330,3181,2024-02-10 05:41:24,IMPS,Transaction
TXN0003994,1001002718,1001001638,353,2024-12-11 05:30:52,UPI,Transaction
TXN0003995,1001002710,1001001281,41179,2024-03-15 10:41:35,NEFT,Transaction
TXN0003996,1001001204,1001001768,372,2024-12-24 12:24:03,UPI,Transaction
TXN0003997,1001001690,1001001671,3341,2025-08-22 21:17:53,RTGS,Transaction
TXN0003998,1001002550,1001002072,9973,2024-04-20 03:23:06,IMPS,Transaction
TXN0003999,1001001325,1001002522,309,2023-10-19 11:04:24,NEFT,Transaction
TXN0004000,1001002116,1001001811,743,2025-03-11 21:31:45,NEFT,Transaction
TXN0004001,1001002677,1001002470,239,2025-02-05 23:29:54,NEFT,Transaction
TXN0004002,1001002014,1001002814,115,2024-10-21 05:56:18,IMPS,Transaction
TXN0004003,1001002268,1001001571,230,2024-09-01 01:17:49,RTGS,Transaction
TXN0004004,1001001012,1001001638,4063,2023-11-06 10:20:11,RTGS,Transaction
TXN0004005,1001001022,1001002380,2226,2024-03-05 16:23:34,NEFT,Transaction
TXN0004006,1001002640,1001001583,15866,2024-06-18 03:59:32,NEFT,Transaction
TXN0004007,1001001414,1001001051,657,2023-11-28 18:36:13,UPI,Transaction
TXN0004008,1001002868,1001001747,907,2025-06-21 12:35:15,IMPS,Transaction
TXN0004009,1001001530,1001001612,864,2023-09-01 08:58:26,NEFT,Transaction
TXN0004010,1001002025,1001001439,399,2024-02-01 12:48:23,NEFT,Transaction
TXN0004011,1001001889,1001002394,2774,2025-03-25 03:27:29,UPI,Transaction
TXN0004012,1001001836,1001002424,843,2024-02-10 08:59:45,RTGS,Transaction
TXN0004013,1001002302,1001002600,7955,2023-12-16 17:00:36,RTGS,Transaction
TXN0004014,1001001964,1001002384,17838,2024-10-23 23:55:49,UPI,Transaction
TXN0004015,1001002012,1001001759,534,2024-09-30 16:21:31,NEFT,Transaction
TXN0004016,1001001106,1001002428,26170,2025-07-04 01:23:54,RTGS,Transaction
TXN0004017,1001002845,1001001025,9494,2025-07-25 00:37:26,NEFT,Transaction
TXN0004018,1001001892,1001001770,6968,2024-09-24 18:08:05,UPI,Transaction
TXN0004019,1001001613,1001001961,987,2024-07-19 00:15:40,RTGS,Transaction
TXN0004020,1001001030,1001002605,39698,2023-11-22 09:47:59,RTGS,Transaction
TXN0004021,1001001028,1001001418,135,2025-05-10 19:21:21,UPI,Transaction
TXN0004022,1001001255,1001002022,366,2024-04-29 19:56:03,NEFT,Transaction
TXN0004023,1001001730,1001001165,957,2025-03-27 10:13:16,UPI,Transaction
TXN0004024,1001002332,1001001419,34016,2025-05-31 16:09:05,IMPS,Transaction
TXN0004025,1001001978,1001001969,9057,2024-03-18 03:41:33,RTGS,Transaction
TXN0004026,1001002894,1001002806,38025,2025-08-10 16:39:56,UPI,Transaction
TXN0004027,1001001195,1001002022,505,2023-11-18 13:38:48,IMPS,Transaction
TXN0004028,1001002467,1001001054,11987,2024-11-03 08:29:10,NEFT,Transaction
TXN0004029,1001002071,1001002202,621,2024-02-10 06:46:49,IMPS,Transaction
TXN0004030,1001002006,1001002691,5080,2024-05-29 05:44:21,UPI,Transaction
TXN0004031,1001002758,1001002208,21224,2024-04-10 08:52:30,RTGS,Transaction
TXN0004032,1001001409,1001002653,950,2025-05-07 21:30:55,RTGS,Transaction
TXN0004033,1001001447,1001001716,34173,2024-09-12 17:35:00,RTGS,Transaction
TXN0004034,1001001193,1001002378,3901,2025-01-03 05:24:30,IMPS,Transaction
TXN0004035,1001001558,1001001879,403,2025-06-06 13:08:12,NEFT,Transaction
TXN0004036,1001001229,1001001062,838,2025-07-03 17:01:38,IMPS,Transaction
TXN0004037,1001001430,1001001804,238,2023-11-27 06:00:47,RTGS,Transaction
TXN0004038,1001002458,1001001205,355,2024-07-28 02:40:31,NEFT,Transaction
TXN0004039,1001001551,1001001462,602,2024-05-26 20:50:38,UPI,Transaction
TXN0004040,1001001173,1001001380,530,2024-02-12 15:36:02,UPI,Transaction
TXN0004041,1001001971,1001002618,565,2024-07-24 22:59:57,IMPS,Transaction
TXN0004042,1001001399,1001002012,29042,2023-10-23 00:31:29,IMPS,Transaction
TXN0004043,1001002382,1001002863,37617,2025-02-07 19:21:06,RTGS,Transaction
TXN0004044,1001002472,1001001926,935,2025-06-13 04:59:52,RTGS,Transaction
TXN0004045,1001002392,1001002523,30443,2024-12-17 07:29:20,IMPS,Transaction
TXN0004046,1001001198,1001002497,4357,2025-05-28 00:32:42,UPI,Transaction
TXN0004047,1001001754,1001002776,637,2024-07-12 01:49:22,UPI,Transaction
TXN0004048,1001002775,1001002016,838,2024-04-01 10:09:14,IMPS,Transaction
TXN0004049,1001002514,1001001085,35949,2024-05-16 02:57:01,NEFT,Transaction
TXN0004050,1001002848,1001002629,812,2023-09-11 20:47:14,UPI,Transaction
TXN0004051,1001001366,1001002002,9917,2024-12-25 05:00:28,IMPS,Transaction
TXN0004052,1001001766,1001001871,5077,2024-02-09 15:56:05,NEFT,Transaction
TXN0004053,1001001000,1001001987,843,2024-07-14 13:14:18,IMPS,Transaction
TXN0004054,1001002049,1001002534,818,2024-05-21 00:30:09,IMPS,Transaction
TXN0004055,1001002792,1001002721,9612,2024-09-06 11:00:29,RTGS,Transaction
TXN0004056,1001001881,1001001460,188,2025-06-16 04:50:44,IMPS,Transaction
TXN0004057,1001001636,1001002784,2368,2025-07-26 21:45:40,IMPS,Transaction
TXN0004058,1001002019,1001001225,4320,2025-08-04 05:10:21,NEFT,Transaction
TXN0004059,1001001520,1001002332,27627,2023-12-28 13:45:52,IMPS,Transaction
TXN0004060,1001001512,1001001195,596,2025-01-13 09:53:59,IMPS,Transaction
TXN0004061,1001002894,1001002150,291,2024-12-18 00:48:11,IMPS,Transaction
TXN0004062,1001002751,1001001643,1664,2025-05-30 11:23:31,RTGS,Transaction
TXN0004063,1001001630,1001002789,30703,2024-12-02 05:58:37,UPI,Transaction
TXN0004064,1001002569,1001002804,6761,2024-09-13 20:47:38,NEFT,Transaction
TXN0004065,1001002703,1001001853,23929,2024-03-29 22:18:48,UPI,Transaction
TXN0004066,1001002096,1001001998,2793,2025-03-10 01:49:17,UPI,Transaction
TXN0004067,1001001830,1001002759,4439,2024-02-02 05:24:45,IMPS,Transaction
TXN0004068,1001001493,1001002204,555,2025-07-22 07:33:10,NEFT,Transaction
TXN0004069,1001002557,1001001154,510,2025-07-10 05:35:25,RTGS,Transaction
TXN0004070,1001001722,1001001772,5730,2024-06-28 05:33:33,UPI,Transaction
TXN0004071,1001002496,1001001253,158,2025-07-08 03:26:58,RTGS,Transaction
TXN0004072,1001001967,1001001874,382,2023-11-26 22:46:26,IMPS,Transaction
TXN0004073,1001002814,1001001309,510,2024-10-28 12:42:59,NEFT,Transaction
TXN0004074,1001002415,1001002295,695,2025-03-25 20:47:32,UPI,Transaction
TXN0004075,1001001428,1001002780,262,2024-06-29 07:51:58,UPI,Transaction
TXN0004076,1001002244,1001001395,6202,2023-12-22 22:24:05,NEFT,Transaction
TXN0004077,1001002573,1001001128,11223,2024-07-02 03:01:27,UPI,Transaction
TXN0004078,1001002453,1001002701,11883,2024-10-15 02:27:22,NEFT,Transaction
TXN0004079,1001001144,1001001416,6773,2023-10-08 16:30:18,UPI,Transaction
TXN0004080,1001001545,1001001345,463,2024-11-23 22:44:55,RTGS,Transaction
TXN0004081,1001001131,1001001780,949,2024-11-14 21:35:13,RTGS,Transaction
TXN0004082,1001001038,1001002651,789,2023-09-26 22:36:57,RTGS,Transaction
TXN0004083,1001001680,1001002203,945,2024-12-04 04:28:24,NEFT,Transaction
TXN0004084,1001001629,1001002585,537,2024-01-06 12:03:30,UPI,Transaction
TXN0004085,1001002213,1001002818,8673,2025-07-21 10:40:10,RTGS,Transaction
TXN0004086,1001002261,1001001212,955,2024-12-04 07:27:49,RTGS,Transaction
TXN0004087,1001002240,1001002314,226,2025-07-23 05:08:59,NEFT,Transaction
TXN0004088,1001001709,1001001847,688,2023-10-16 08:08:42,NEFT,Transaction
TXN0004089,1001001483,1001001943,871,2025-02-14 03:34:14,RTGS,Transaction
TXN0004090,1001002504,1001002781,788,2023-09-18 14:34:56,IMPS,Transaction
TXN0004091,1001001247,1001002021,327,2023-10-17 08:35:15,IMPS,Transaction
TXN0004092,1001001462,1001002631,2706,2024-01-12 17:40:33,RTGS,Transaction
TXN0004093,1001002590,1001002523,4569,2023-10-24 07:12:39,UPI,Transaction
TXN0004094,1001001568,1001002722,211,2024-09-11 15:01:25,NEFT,Transaction
TXN0004095,1001001620,1001001757,2842,2025-07-06 19:30:05,RTGS,Transaction
TXN0004096,1001002609,1001001312,987,2024-03-19 18:57:49,NEFT,Transaction
TXN0004097,1001002360,1001001700,34252,2024-12-22 19:53:14,IMPS,Transaction
TXN0004098,1001001564,1001001611,948,2025-02-16 15:47:23,IMPS,Transaction
TXN0004099,1001002556,1001001370,9891,2023-12-26 18:11:38,RTGS,Transaction
TXN0004100,1001001821,1001001032,590,2025-08-10 08:22:58,RTGS,Transaction
TXN0004101,1001001358,1001002902,30456,2024-02-19 05:35:29,RTGS,Transaction
TXN0004102,1001002541,1001002685,846,2025-05-27 12:01:56,RTGS,Transaction
TXN0004103,1001002585,1001001817,417,2024-10-29 11:06:01,NEFT,Transaction
TXN0004104,1001002514,1001001558,32703,2025-01-27 06:08:22,RTGS,Transaction
TXN0004105,1001002698,1001002808,924,2025-07-29 20:44:23,RTGS,Transaction
TXN0004106,1001001600,1001002290,43545,2024-01-25 23:00:41,UPI,Transaction
TXN0004107,1001001467,1001001439,970,2025-03-25 10:39:58,NEFT,Transaction
TXN0004108,1001002458,1001002406,455,2024-09-09 22:21:48,NEFT,Transaction
TXN0004109,1001002715,1001001229,3325,2024-01-07 01:06:39,UPI,Transaction
TXN0004110,1001001828,1001001981,4835,2024-10-20 11:54:46,RTGS,Transaction
TXN0004111,1001001889,1001001456,3333,2023-10-09 20:12:30,UPI,Transaction
TXN0004112,1001002769,1001001504,979,2024-04-08 02:23:50,UPI,Transaction
TXN0004113,1001001049,1001002861,661,2024-11-05 18:21:25,IMPS,Transaction
TXN0004114,1001001150,1001001064,35446,2024-06-01 15:10:15,RTGS,Transaction
TXN0004115,1001002665,1001002132,4780,2025-02-08 17:10:12,UPI,Transaction
TXN0004116,1001001267,1001001616,14212,2024-09-28 19:38:19,UPI,Transaction
TXN0004117,1001002138,1001001292,9958,2024-06-27 12:29:59,RTGS,Transaction
TXN0004118,1001001849,1001001923,1892,2025-06-10 10:19:13,IMPS,Transaction
TXN0004119,1001001745,1001001928,800,2024-05-24 05:59:24,RTGS,Transaction
TXN0004120,1001001448,1001002092,602,2023-09-01 15:51:51,UPI,Transaction
TXN0004121,1001002748,1001002040,5427,2025-04-28 01:34:56,UPI,Transaction
TXN0004122,1001001011,1001001606,1657,2025-01-20 03:30:36,RTGS,Transaction
TXN0004123,1001001296,1001002581,4694,2024-04-21 23:32:06,NEFT,Transaction
TXN0004124,1001002141,1001001616,135,2023-09-14 18:22:43,RTGS,Transaction
TXN0004125,1001001815,1001002360,25052,2023-10-06 01:23:58,RTGS,Transaction
TXN0004126,1001002019,1001002202,9387,2025-05-02 08:52:53,NEFT,Transaction
TXN0004127,1001001819,1001002611,22221,2024-01-19 03:35:29,RTGS,Transaction
TXN0004128,1001002278,1001001716,21650,2024-10-19 16:32:23,UPI,Transaction
TXN0004129,1001001713,1001002298,26068,2025-01-25 16:16:25,IMPS,Transaction
TXN0004130,1001001297,1001001207,2326,2024-06-14 05:12:31,NEFT,Transaction
TXN0004131,1001001187,1001001601,8075,2023-09-05 10:46:30,IMPS,Transaction
TXN0004132,1001002365,1001002768,595,2024-01-05 04:54:40,IMPS,Transaction
TXN0004133,1001001696,1001002339,169,2024-05-26 21:10:09,NEFT,Transaction
TXN0004134,1001002166,1001001190,6892,2024-12-10 05:01:18,UPI,Transaction
TXN0004135,1001001183,1001002053,20778,2024-02-09 02:52:21,UPI,Transaction
TXN0004136,1001001227,1001002205,164,2024-03-13 21:51:05,NEFT,Transaction
TXN0004137,1001001547,1001002088,669,2023-10-26 20:51:51,NEFT,Transaction
TXN0004138,1001001193,1001001170,185,2024-07-21 07:51:21,RTGS,Transaction
TXN0004139,1001001301,1001001450,481,2024-04-20 16:41:41,NEFT,Transaction
TXN0004140,1001001642,1001002794,9454,2024-04-22 20:02:30,RTGS,Transaction
TXN0004141,1001001345,1001001340,1489,2023-10-11 02:19:34,UPI,Transaction
TXN0004142,1001001467,1001002391,350,2024-07-24 01:51:10,RTGS,Transaction
TXN0004143,1001002741,1001001891,13656,2024-02-26 02:53:40,UPI,Transaction
TXN0004144,1001002529,1001001984,548,2024-03-07 09:35:28,RTGS,Transaction
TXN0004145,1001002400,1001002838,2926,2024-12-31 16:46:31,IMPS,Transaction
TXN0004146,1001002583,1001002438,453,2025-07-04 07:25:56,RTGS,Transaction
TXN0004147,1001001810,1001002205,7435,2024-06-15 03:16:42,RTGS,Transaction
TXN0004148,1001002838,1001001663,5046,2025-01-26 19:43:50,IMPS,Transaction
TXN0004149,1001002149,1001001727,191,2025-07-13 18:02:06,RTGS,Transaction
TXN0004150,1001001011,1001001948,10954,2024-05-13 03:05:03,NEFT,Transaction
TXN0004151,1001001347,1001002435,26268,2025-03-13 13:51:40,NEFT,Transaction
TXN0004152,1001001528,1001002523,580,2024-01-13 14:06:34,RTGS,Transaction
TXN0004153,1001002102,1001001691,3186,2025-08-30 11:53:35,NEFT,Transaction
TXN0004154,1001001397,1001001357,473,2024-08-11 18:07:01,UPI,Transaction
